date,load,wind_gen,solar_gen
2015-07-09 03:00:00+00:00,46146.5,14563.75,0.25
2015-07-09 04:00:00+00:00,48552.75,14683.5,115.75
2015-07-09 05:00:00+00:00,55713.25,15079.5,1072.5
2015-07-09 06:00:00+00:00,62150.5,15898.75,3132.5
2015-07-09 07:00:00+00:00,65483.5,17495.5,5702.5
2015-07-09 08:00:00+00:00,66852.25,18674.75,8836.25
2015-07-09 09:00:00+00:00,68394.5,19792.75,11781.5
2015-07-09 10:00:00+00:00,69856.5,19841.75,14060.0
2015-07-09 11:00:00+00:00,69092.5,20261.0,14918.75
2015-07-09 12:00:00+00:00,68411.5,20916.5,15090.25
2015-07-09 13:00:00+00:00,67131.25,21230.25,14761.0
2015-07-09 14:00:00+00:00,65777.0,21457.0,14034.75
2015-07-09 15:00:00+00:00,64086.25,21037.0,12664.75
2015-07-09 16:00:00+00:00,63602.5,20705.25,10077.5
2015-07-09 17:00:00+00:00,62796.25,20762.75,6751.5
2015-07-09 18:00:00+00:00,61609.25,19488.5,3458.5
2015-07-09 19:00:00+00:00,59087.0,17138.75,1145.75
2015-07-09 20:00:00+00:00,56763.0,15309.25,90.0
2015-07-09 21:00:00+00:00,54878.0,14246.0,0.0
2015-07-09 22:00:00+00:00,50785.0,14033.25,0.0
2015-07-09 23:00:00+00:00,47661.5,13405.25,0.0
2015-07-10 00:00:00+00:00,45724.25,13127.25,0.0
2015-07-10 01:00:00+00:00,44903.25,13129.0,0.0
2015-07-10 02:00:00+00:00,45066.5,13002.25,0.0
2015-07-10 03:00:00+00:00,45961.0,12554.75,0.0
2015-07-10 04:00:00+00:00,48423.5,12132.75,179.25
2015-07-10 05:00:00+00:00,55757.5,11963.5,1577.0
2015-07-10 06:00:00+00:00,61783.25,11233.75,4987.25
2015-07-10 07:00:00+00:00,65491.25,12280.25,9890.0
2015-07-10 08:00:00+00:00,66376.75,13141.25,14412.0
2015-07-10 09:00:00+00:00,67501.0,12816.75,17790.25
2015-07-10 10:00:00+00:00,68280.75,12224.75,20279.5
2015-07-10 11:00:00+00:00,67704.0,12157.5,21743.5
2015-07-10 12:00:00+00:00,66332.75,12048.5,22240.75
2015-07-10 13:00:00+00:00,64593.5,11514.5,21896.5
2015-07-10 14:00:00+00:00,63194.75,10431.75,20583.5
2015-07-10 15:00:00+00:00,61905.5,9316.25,17812.75
2015-07-10 16:00:00+00:00,61111.75,8017.25,13689.25
2015-07-10 17:00:00+00:00,59971.25,6745.25,8588.75
2015-07-10 18:00:00+00:00,58572.75,5245.75,3913.75
2015-07-10 19:00:00+00:00,55922.25,3495.0,1273.25
2015-07-10 20:00:00+00:00,53766.5,2539.5,111.25
2015-07-10 21:00:00+00:00,52218.75,2694.5,0.0
2015-07-10 22:00:00+00:00,48561.75,2940.5,0.0
2015-07-10 23:00:00+00:00,45373.0,3127.25,0.0
2015-07-11 00:00:00+00:00,43318.0,3032.0,0.0
2015-07-11 01:00:00+00:00,42001.5,2850.0,0.0
2015-07-11 02:00:00+00:00,41614.25,2563.25,0.0
2015-07-11 03:00:00+00:00,41465.5,2184.0,0.0
2015-07-11 04:00:00+00:00,41077.5,2326.25,200.0
2015-07-11 05:00:00+00:00,43316.0,2300.0,1653.0
2015-07-11 06:00:00+00:00,47221.5,2031.25,5076.75
2015-07-11 07:00:00+00:00,51555.5,1470.5,9687.0
2015-07-11 08:00:00+00:00,54563.75,1064.0,14225.5
2015-07-11 09:00:00+00:00,56429.75,1113.75,17935.25
2015-07-11 10:00:00+00:00,57290.25,1290.25,20422.5
2015-07-11 11:00:00+00:00,56094.75,1283.0,21260.75
2015-07-11 12:00:00+00:00,54381.25,1293.5,21981.75
2015-07-11 13:00:00+00:00,52440.25,1615.75,21513.75
2015-07-11 14:00:00+00:00,51662.25,1750.0,19505.5
2015-07-11 15:00:00+00:00,51033.5,1944.5,16338.0
2015-07-11 16:00:00+00:00,51358.0,2140.25,12093.5
2015-07-11 17:00:00+00:00,51091.5,2145.0,7370.25
2015-07-11 18:00:00+00:00,50333.0,2163.25,3457.75
2015-07-11 19:00:00+00:00,48575.5,2043.75,1134.25
2015-07-11 20:00:00+00:00,47300.25,2124.75,94.5
2015-07-11 21:00:00+00:00,46883.0,2541.25,0.0
2015-07-11 22:00:00+00:00,44189.5,2884.5,0.0
2015-07-11 23:00:00+00:00,41436.5,3376.5,0.0
2015-07-12 00:00:00+00:00,39217.25,3518.75,0.0
2015-07-12 01:00:00+00:00,38310.25,3530.75,0.0
2015-07-12 02:00:00+00:00,37377.5,3416.75,0.0
2015-07-12 03:00:00+00:00,37104.5,3373.75,0.0
2015-07-12 04:00:00+00:00,36526.0,3227.0,148.25
2015-07-12 05:00:00+00:00,37446.25,3450.0,1423.25
2015-07-12 06:00:00+00:00,39914.25,3469.25,4240.0
2015-07-12 07:00:00+00:00,43534.25,2700.75,8114.75
2015-07-12 08:00:00+00:00,46685.5,2454.0,11910.5
2015-07-12 09:00:00+00:00,49020.5,2940.5,14974.0
2015-07-12 10:00:00+00:00,51042.5,4110.5,16985.5
2015-07-12 11:00:00+00:00,50974.25,4887.5,17159.25
2015-07-12 12:00:00+00:00,49555.0,5650.5,16394.5
2015-07-12 13:00:00+00:00,48539.75,6146.0,14891.25
2015-07-12 14:00:00+00:00,47857.0,6858.5,12457.5
2015-07-12 15:00:00+00:00,47730.0,7064.75,9796.75
2015-07-12 16:00:00+00:00,48920.25,6970.75,6707.5
2015-07-12 17:00:00+00:00,49747.75,7204.75,3541.5
2015-07-12 18:00:00+00:00,49672.75,6858.25,1751.5
2015-07-12 19:00:00+00:00,48997.25,6259.25,415.0
2015-07-12 20:00:00+00:00,48604.75,5893.5,26.5
2015-07-12 21:00:00+00:00,48573.25,5428.25,0.0
2015-07-12 22:00:00+00:00,45535.25,5005.75,0.0
2015-07-12 23:00:00+00:00,42988.25,4900.0,0.0
2015-07-13 00:00:00+00:00,41558.0,5070.25,0.0
2015-07-13 01:00:00+00:00,40858.25,4921.25,0.0
2015-07-13 02:00:00+00:00,41140.25,4615.0,0.0
2015-07-13 03:00:00+00:00,42523.75,4385.0,0.0
2015-07-13 04:00:00+00:00,45932.0,4234.0,67.75
2015-07-13 05:00:00+00:00,54349.25,3999.25,573.0
2015-07-13 06:00:00+00:00,61273.5,3468.0,1772.75
2015-07-13 07:00:00+00:00,64725.5,3453.5,3631.5
2015-07-13 08:00:00+00:00,66422.0,3830.0,5862.25
2015-07-13 09:00:00+00:00,67783.25,4474.0,7803.25
2015-07-13 10:00:00+00:00,69495.25,5198.25,9022.0
2015-07-13 11:00:00+00:00,69362.25,5813.5,9526.25
2015-07-13 12:00:00+00:00,68538.75,6246.25,8817.0
2015-07-13 13:00:00+00:00,67323.25,6647.0,7873.75
2015-07-13 14:00:00+00:00,65892.0,6545.75,6457.25
2015-07-13 15:00:00+00:00,64306.0,5819.75,5349.25
2015-07-13 16:00:00+00:00,64399.0,5114.5,4363.0
2015-07-13 17:00:00+00:00,63471.5,4681.0,2805.25
2015-07-13 18:00:00+00:00,62456.0,4351.5,1401.75
2015-07-13 19:00:00+00:00,59785.5,4075.75,339.5
2015-07-13 20:00:00+00:00,57478.5,3864.75,18.75
2015-07-13 21:00:00+00:00,54399.0,4053.25,0.0
2015-07-13 22:00:00+00:00,50150.5,4257.5,0.0
2015-07-13 23:00:00+00:00,47445.5,4284.25,0.0
2015-07-14 00:00:00+00:00,45365.25,4237.25,0.0
2015-07-14 01:00:00+00:00,44230.25,4058.75,0.0
2015-07-14 02:00:00+00:00,44439.5,4050.75,0.0
2015-07-14 03:00:00+00:00,45507.0,4028.75,0.0
2015-07-14 04:00:00+00:00,48455.25,4050.5,49.25
2015-07-14 05:00:00+00:00,56159.0,3988.75,631.5
2015-07-14 06:00:00+00:00,62674.75,3949.25,2180.75
2015-07-14 07:00:00+00:00,66371.75,3926.25,4086.0
2015-07-14 08:00:00+00:00,67430.25,4137.75,6117.0
2015-07-14 09:00:00+00:00,68947.25,4692.25,8148.25
2015-07-14 10:00:00+00:00,70658.25,5327.25,9829.5
2015-07-14 11:00:00+00:00,69985.75,5995.75,11104.75
2015-07-14 12:00:00+00:00,69347.0,6708.5,12384.25
2015-07-14 13:00:00+00:00,68304.25,7068.0,13071.5
2015-07-14 14:00:00+00:00,67045.75,7291.25,12490.25
2015-07-14 15:00:00+00:00,64962.5,7098.25,10857.0
2015-07-14 16:00:00+00:00,64555.5,6986.75,8658.75
2015-07-14 17:00:00+00:00,63822.25,6051.75,5506.25
2015-07-14 18:00:00+00:00,62793.0,5024.75,2685.75
2015-07-14 19:00:00+00:00,59860.0,4027.25,738.25
2015-07-14 20:00:00+00:00,57774.0,3527.0,44.5
2015-07-14 21:00:00+00:00,55326.25,3379.5,0.0
2015-07-14 22:00:00+00:00,50838.25,3429.25,0.0
2015-07-14 23:00:00+00:00,47390.25,3501.0,0.0
2015-07-15 00:00:00+00:00,45451.0,3632.0,0.0
2015-07-15 01:00:00+00:00,44631.25,3726.75,0.0
2015-07-15 02:00:00+00:00,44780.0,3645.75,0.0
2015-07-15 03:00:00+00:00,45775.25,3209.5,0.0
2015-07-15 04:00:00+00:00,48520.25,2718.5,105.0
2015-07-15 05:00:00+00:00,56067.75,2229.0,1153.75
2015-07-15 06:00:00+00:00,62577.25,1587.75,3691.0
2015-07-15 07:00:00+00:00,65740.5,1711.0,7492.5
2015-07-15 08:00:00+00:00,66762.5,1846.25,11741.25
2015-07-15 09:00:00+00:00,68581.0,1906.25,15391.5
2015-07-15 10:00:00+00:00,70160.75,2038.0,17241.0
2015-07-15 11:00:00+00:00,69220.5,2294.75,17983.0
2015-07-15 12:00:00+00:00,68773.75,2445.0,18453.0
2015-07-15 13:00:00+00:00,67744.25,2408.5,18156.5
2015-07-15 14:00:00+00:00,66538.0,2067.0,16641.0
2015-07-15 15:00:00+00:00,64731.25,1866.0,13871.75
2015-07-15 16:00:00+00:00,64134.0,1667.25,10304.25
2015-07-15 17:00:00+00:00,63492.75,1622.5,6434.75
2015-07-15 18:00:00+00:00,62748.25,1469.75,3051.25
2015-07-15 19:00:00+00:00,60163.75,1238.75,866.5
2015-07-15 20:00:00+00:00,58275.5,1270.0,41.5
2015-07-15 21:00:00+00:00,55817.5,1335.25,0.0
2015-07-15 22:00:00+00:00,51365.5,1658.5,0.0
2015-07-15 23:00:00+00:00,47797.75,1986.0,0.0
2015-07-16 00:00:00+00:00,45781.0,2219.25,0.0
2015-07-16 01:00:00+00:00,44567.5,2216.5,0.0
2015-07-16 02:00:00+00:00,44678.5,2056.5,0.0
2015-07-16 03:00:00+00:00,45477.0,1969.75,0.0
2015-07-16 04:00:00+00:00,48461.75,1853.75,83.0
2015-07-16 05:00:00+00:00,56134.75,1740.5,1106.75
2015-07-16 06:00:00+00:00,62563.0,1341.75,3761.5
2015-07-16 07:00:00+00:00,66234.0,955.5,7813.0
2015-07-16 08:00:00+00:00,67603.75,832.25,12284.5
2015-07-16 09:00:00+00:00,69215.75,765.5,16124.0
2015-07-16 10:00:00+00:00,70322.0,812.75,19116.75
2015-07-16 11:00:00+00:00,69713.25,872.0,20762.25
2015-07-16 12:00:00+00:00,69120.5,904.25,21268.75
2015-07-16 13:00:00+00:00,67975.0,1003.0,20522.5
2015-07-16 14:00:00+00:00,66790.5,1102.5,19132.5
2015-07-16 15:00:00+00:00,64913.75,1163.0,16413.75
2015-07-16 16:00:00+00:00,64143.0,1180.25,12508.5
2015-07-16 17:00:00+00:00,63067.75,1298.0,7864.25
2015-07-16 18:00:00+00:00,62076.75,1500.75,3615.75
2015-07-16 19:00:00+00:00,60126.75,1701.5,1063.0
2015-07-16 20:00:00+00:00,58213.75,2266.0,72.5
2015-07-16 21:00:00+00:00,56082.75,2822.5,0.0
2015-07-16 22:00:00+00:00,51798.25,3610.75,0.0
2015-07-16 23:00:00+00:00,48466.25,4507.25,0.0
2015-07-17 00:00:00+00:00,46360.25,4482.25,0.0
2015-07-17 01:00:00+00:00,45079.75,4987.75,0.0
2015-07-17 02:00:00+00:00,45021.5,5454.75,0.0
2015-07-17 03:00:00+00:00,45965.75,6595.75,0.0
2015-07-17 04:00:00+00:00,48881.0,7256.25,114.75
2015-07-17 05:00:00+00:00,57029.0,7316.5,1347.75
2015-07-17 06:00:00+00:00,63437.25,7080.0,3917.75
2015-07-17 07:00:00+00:00,66664.5,6525.0,7664.75
2015-07-17 08:00:00+00:00,68136.25,6940.75,11940.75
2015-07-17 09:00:00+00:00,69896.75,6979.5,15404.0
2015-07-17 10:00:00+00:00,70880.75,7868.0,18085.25
2015-07-17 11:00:00+00:00,69595.25,8830.25,19742.0
2015-07-17 12:00:00+00:00,68010.75,9925.25,19766.75
2015-07-17 13:00:00+00:00,66266.0,11187.75,18564.25
2015-07-17 14:00:00+00:00,64975.25,11767.25,16868.0
2015-07-17 15:00:00+00:00,63941.75,11850.0,14389.25
2015-07-17 16:00:00+00:00,63336.25,11496.25,10493.5
2015-07-17 17:00:00+00:00,62253.0,10632.0,6322.75
2015-07-17 18:00:00+00:00,60466.0,8595.0,2987.25
2015-07-17 19:00:00+00:00,57495.25,7018.75,815.75
2015-07-17 20:00:00+00:00,55275.0,6895.75,49.75
2015-07-17 21:00:00+00:00,53746.5,6386.5,0.0
2015-07-17 22:00:00+00:00,49975.75,5622.5,0.0
2015-07-17 23:00:00+00:00,46483.25,4983.5,0.0
2015-07-18 00:00:00+00:00,43871.75,5316.5,0.0
2015-07-18 01:00:00+00:00,42353.0,5104.75,0.0
2015-07-18 02:00:00+00:00,41759.25,5538.25,0.0
2015-07-18 03:00:00+00:00,41871.25,6278.5,0.0
2015-07-18 04:00:00+00:00,41784.75,6297.75,88.75
2015-07-18 05:00:00+00:00,43974.25,5967.75,1117.0
2015-07-18 06:00:00+00:00,47810.0,5665.0,3602.5
2015-07-18 07:00:00+00:00,51947.75,5225.75,7166.25
2015-07-18 08:00:00+00:00,55376.0,5836.75,11054.0
2015-07-18 09:00:00+00:00,57357.5,6118.25,14235.25
2015-07-18 10:00:00+00:00,58622.0,7601.75,16310.75
2015-07-18 11:00:00+00:00,57068.5,9094.5,16836.5
2015-07-18 12:00:00+00:00,54094.25,9865.5,15880.5
2015-07-18 13:00:00+00:00,52330.0,10343.75,15386.5
2015-07-18 14:00:00+00:00,51436.75,10479.5,14130.5
2015-07-18 15:00:00+00:00,50835.0,9629.0,12350.5
2015-07-18 16:00:00+00:00,50790.75,8904.25,9623.5
2015-07-18 17:00:00+00:00,51034.0,7405.25,6678.25
2015-07-18 18:00:00+00:00,49777.25,5870.0,3197.75
2015-07-18 19:00:00+00:00,47503.0,4211.75,886.0
2015-07-18 20:00:00+00:00,46234.25,3336.25,55.25
2015-07-18 21:00:00+00:00,45971.0,3053.25,0.0
2015-07-18 22:00:00+00:00,43176.5,2841.75,0.0
2015-07-18 23:00:00+00:00,40864.0,2847.0,0.0
2015-07-19 00:00:00+00:00,39052.25,3065.75,0.0
2015-07-19 01:00:00+00:00,37920.25,3135.75,0.0
2015-07-19 02:00:00+00:00,37339.75,3332.5,0.0
2015-07-19 03:00:00+00:00,37246.5,3608.0,0.0
2015-07-19 04:00:00+00:00,37274.25,3784.5,72.0
2015-07-19 05:00:00+00:00,37952.0,3829.75,831.0
2015-07-19 06:00:00+00:00,40394.75,3607.25,2798.0
2015-07-19 07:00:00+00:00,43958.25,3505.0,5229.5
2015-07-19 08:00:00+00:00,46147.25,3881.0,6818.25
2015-07-19 09:00:00+00:00,48557.0,4194.0,9089.75
2015-07-19 10:00:00+00:00,51211.25,4506.75,11471.0
2015-07-19 11:00:00+00:00,51841.0,4991.25,12978.5
2015-07-19 12:00:00+00:00,50530.25,5935.25,12576.5
2015-07-19 13:00:00+00:00,48627.5,6650.75,11134.5
2015-07-19 14:00:00+00:00,47583.5,7220.25,10492.25
2015-07-19 15:00:00+00:00,47031.5,7855.25,9631.25
2015-07-19 16:00:00+00:00,47516.0,8362.5,7853.75
2015-07-19 17:00:00+00:00,48070.25,8239.5,4831.5
2015-07-19 18:00:00+00:00,47943.25,7694.25,2299.0
2015-07-19 19:00:00+00:00,47466.25,7123.75,642.0
2015-07-19 20:00:00+00:00,47562.25,7605.5,31.5
2015-07-19 21:00:00+00:00,48100.0,8820.75,0.0
2015-07-19 22:00:00+00:00,45150.0,9385.0,0.0
2015-07-19 23:00:00+00:00,42799.5,10130.75,0.0
2015-07-20 00:00:00+00:00,41352.0,10203.5,0.0
2015-07-20 01:00:00+00:00,40366.25,9818.25,0.0
2015-07-20 02:00:00+00:00,40462.0,9100.75,0.0
2015-07-20 03:00:00+00:00,41981.25,8489.5,0.0
2015-07-20 04:00:00+00:00,45605.25,7872.25,81.0
2015-07-20 05:00:00+00:00,53539.5,6764.75,1072.25
2015-07-20 06:00:00+00:00,60276.0,5449.0,3490.75
2015-07-20 07:00:00+00:00,63974.25,4835.5,7201.75
2015-07-20 08:00:00+00:00,65403.0,5384.5,11229.75
2015-07-20 09:00:00+00:00,67467.25,5569.5,14204.0
2015-07-20 10:00:00+00:00,68897.25,5362.75,15666.5
2015-07-20 11:00:00+00:00,68261.0,5069.0,16102.5
2015-07-20 12:00:00+00:00,67869.75,4684.75,15907.75
2015-07-20 13:00:00+00:00,66486.25,4277.0,15021.0
2015-07-20 14:00:00+00:00,65582.75,3739.0,14124.25
2015-07-20 15:00:00+00:00,64314.25,3204.5,12378.0
2015-07-20 16:00:00+00:00,63742.5,2740.0,9476.25
2015-07-20 17:00:00+00:00,62949.25,2243.75,6017.5
2015-07-20 18:00:00+00:00,61606.0,1782.25,2826.0
2015-07-20 19:00:00+00:00,59091.5,1647.25,705.75
2015-07-20 20:00:00+00:00,57434.25,1933.75,29.0
2015-07-20 21:00:00+00:00,55243.5,2640.25,0.0
2015-07-20 22:00:00+00:00,50677.25,3546.25,0.0
2015-07-20 23:00:00+00:00,47409.75,4707.75,0.0
2015-07-21 00:00:00+00:00,45473.25,5684.75,0.0
2015-07-21 01:00:00+00:00,44780.75,6804.75,0.0
2015-07-21 02:00:00+00:00,45009.25,7311.0,0.0
2015-07-21 03:00:00+00:00,46111.0,8000.75,0.0
2015-07-21 04:00:00+00:00,48819.0,8592.25,50.75
2015-07-21 05:00:00+00:00,56119.5,9346.0,896.25
2015-07-21 06:00:00+00:00,62618.75,9721.5,3208.5
2015-07-21 07:00:00+00:00,66340.25,9442.5,6943.75
2015-07-21 08:00:00+00:00,67864.25,10319.25,11410.25
2015-07-21 09:00:00+00:00,69548.5,11751.0,15083.25
2015-07-21 10:00:00+00:00,70814.75,12644.0,17690.5
2015-07-21 11:00:00+00:00,70329.0,13455.25,19315.25
2015-07-21 12:00:00+00:00,69973.75,13562.0,19940.25
2015-07-21 13:00:00+00:00,68481.5,13442.0,19639.25
2015-07-21 14:00:00+00:00,67563.5,12569.25,18457.0
2015-07-21 15:00:00+00:00,66235.0,11528.75,15954.75
2015-07-21 16:00:00+00:00,65330.75,10262.25,12220.25
2015-07-21 17:00:00+00:00,64150.25,8628.0,7557.5
2015-07-21 18:00:00+00:00,62735.5,6167.25,3371.75
2015-07-21 19:00:00+00:00,60118.75,3665.25,911.0
2015-07-21 20:00:00+00:00,58239.5,2574.25,43.25
2015-07-21 21:00:00+00:00,56306.0,2132.5,0.0
2015-07-21 22:00:00+00:00,51786.25,1871.25,0.0
2015-07-21 23:00:00+00:00,48504.75,1779.25,0.0
2015-07-22 00:00:00+00:00,46346.5,1769.0,0.0
2015-07-22 01:00:00+00:00,45343.5,2132.75,0.0
2015-07-22 02:00:00+00:00,45607.75,2449.25,0.0
2015-07-22 03:00:00+00:00,46343.25,2394.0,0.0
2015-07-22 04:00:00+00:00,49142.75,2670.0,64.75
2015-07-22 05:00:00+00:00,56681.25,2861.0,1167.5
2015-07-22 06:00:00+00:00,63297.25,2480.25,3970.25
2015-07-22 07:00:00+00:00,66839.25,1577.5,8147.0
2015-07-22 08:00:00+00:00,68418.75,1380.25,12426.75
2015-07-22 09:00:00+00:00,70093.5,1811.0,16068.25
2015-07-22 10:00:00+00:00,71457.0,2417.0,18839.75
2015-07-22 11:00:00+00:00,70673.25,2965.25,20347.0
2015-07-22 12:00:00+00:00,69937.0,3557.5,20224.75
2015-07-22 13:00:00+00:00,68824.25,4063.0,18698.75
2015-07-22 14:00:00+00:00,67596.0,4318.5,16204.5
2015-07-22 15:00:00+00:00,65905.25,4777.25,12742.25
2015-07-22 16:00:00+00:00,64725.0,5424.5,8586.0
2015-07-22 17:00:00+00:00,63783.25,5985.75,4988.25
2015-07-22 18:00:00+00:00,62519.75,6164.5,2447.5
2015-07-22 19:00:00+00:00,59423.0,5577.25,641.25
2015-07-22 20:00:00+00:00,57627.75,5238.5,34.5
2015-07-22 21:00:00+00:00,55280.0,4833.5,0.0
2015-07-22 22:00:00+00:00,50914.0,4293.75,0.0
2015-07-22 23:00:00+00:00,47751.25,4189.75,0.0
2015-07-23 00:00:00+00:00,45870.5,3531.75,0.0
2015-07-23 01:00:00+00:00,44790.0,3299.25,0.0
2015-07-23 02:00:00+00:00,44890.75,3281.5,0.0
2015-07-23 03:00:00+00:00,45892.75,3682.0,0.0
2015-07-23 04:00:00+00:00,48902.75,3843.25,44.0
2015-07-23 05:00:00+00:00,56001.0,3553.75,751.25
2015-07-23 06:00:00+00:00,62066.0,2869.5,2659.75
2015-07-23 07:00:00+00:00,65495.75,2580.0,5652.75
2015-07-23 08:00:00+00:00,66722.75,2681.75,8843.5
2015-07-23 09:00:00+00:00,67926.75,3098.5,11889.5
2015-07-23 10:00:00+00:00,69588.25,3509.75,14397.5
2015-07-23 11:00:00+00:00,69120.0,4127.5,15146.75
2015-07-23 12:00:00+00:00,67703.75,4500.25,14616.0
2015-07-23 13:00:00+00:00,66411.0,4542.0,14356.0
2015-07-23 14:00:00+00:00,65362.25,4568.5,13691.75
2015-07-23 15:00:00+00:00,64300.75,4379.5,12219.25
2015-07-23 16:00:00+00:00,63458.25,4118.0,9344.25
2015-07-23 17:00:00+00:00,62509.5,3715.5,5797.5
2015-07-23 18:00:00+00:00,61434.5,2752.0,2782.25
2015-07-23 19:00:00+00:00,58606.0,1898.75,703.5
2015-07-23 20:00:00+00:00,56972.5,1581.75,33.0
2015-07-23 21:00:00+00:00,54960.0,1481.75,0.0
2015-07-23 22:00:00+00:00,50494.0,1474.75,0.0
2015-07-23 23:00:00+00:00,47191.0,1574.75,0.0
2015-07-24 00:00:00+00:00,45220.5,1726.0,0.0
2015-07-24 01:00:00+00:00,44124.25,1910.0,0.0
2015-07-24 02:00:00+00:00,44160.5,2009.5,0.0
2015-07-24 03:00:00+00:00,45046.25,2016.75,0.0
2015-07-24 04:00:00+00:00,47876.75,2108.25,53.25
2015-07-24 05:00:00+00:00,54984.75,2073.0,1017.75
2015-07-24 06:00:00+00:00,60965.75,1758.75,3656.75
2015-07-24 07:00:00+00:00,64478.75,1080.5,7582.5
2015-07-24 08:00:00+00:00,65711.0,950.75,12200.0
2015-07-24 09:00:00+00:00,67451.0,1050.0,16495.75
2015-07-24 10:00:00+00:00,68546.5,1287.0,19192.5
2015-07-24 11:00:00+00:00,68080.5,1466.75,20460.25
2015-07-24 12:00:00+00:00,66486.5,1716.0,20160.75
2015-07-24 13:00:00+00:00,64940.25,2018.0,18608.25
2015-07-24 14:00:00+00:00,63439.0,2429.25,16468.5
2015-07-24 15:00:00+00:00,62179.75,2883.5,13638.75
2015-07-24 16:00:00+00:00,61743.5,3372.25,10042.25
2015-07-24 17:00:00+00:00,61190.75,4243.5,6205.75
2015-07-24 18:00:00+00:00,59985.25,5222.25,2786.75
2015-07-24 19:00:00+00:00,57468.75,6769.75,588.0
2015-07-24 20:00:00+00:00,55989.5,9642.0,18.75
2015-07-24 21:00:00+00:00,53551.0,12180.75,0.0
2015-07-24 22:00:00+00:00,49292.0,13207.5,0.0
2015-07-24 23:00:00+00:00,46909.25,13438.5,0.0
2015-07-25 00:00:00+00:00,44555.75,14045.0,0.0
2015-07-25 01:00:00+00:00,43432.75,12730.0,0.0
2015-07-25 02:00:00+00:00,42637.0,12601.75,0.0
2015-07-25 03:00:00+00:00,42776.5,12014.5,0.0
2015-07-25 04:00:00+00:00,42644.25,11543.75,29.0
2015-07-25 05:00:00+00:00,44570.75,11736.0,674.5
2015-07-25 06:00:00+00:00,47971.0,11762.5,2692.5
2015-07-25 07:00:00+00:00,52379.75,11673.75,5958.5
2015-07-25 08:00:00+00:00,55749.0,13259.75,9539.25
2015-07-25 09:00:00+00:00,57624.75,15093.5,12760.75
2015-07-25 10:00:00+00:00,58911.5,17062.75,15244.25
2015-07-25 11:00:00+00:00,57766.0,18820.5,16025.75
2015-07-25 12:00:00+00:00,56078.25,20533.25,16448.0
2015-07-25 13:00:00+00:00,54955.25,22339.75,16127.25
2015-07-25 14:00:00+00:00,53847.0,23933.75,13905.5
2015-07-25 15:00:00+00:00,53427.75,24448.5,11155.25
2015-07-25 16:00:00+00:00,53332.5,24557.25,7834.25
2015-07-25 17:00:00+00:00,52968.0,25335.5,4539.5
2015-07-25 18:00:00+00:00,51928.25,25783.75,2154.0
2015-07-25 19:00:00+00:00,49491.25,25482.5,492.25
2015-07-25 20:00:00+00:00,48366.0,25396.0,12.75
2015-07-25 21:00:00+00:00,47111.5,24735.25,0.0
2015-07-25 22:00:00+00:00,43887.0,24370.5,0.0
2015-07-25 23:00:00+00:00,40976.75,23676.75,0.0
2015-07-26 00:00:00+00:00,38981.0,23080.0,0.0
2015-07-26 01:00:00+00:00,37855.5,22974.0,0.0
2015-07-26 02:00:00+00:00,37347.0,21664.75,0.0
2015-07-26 03:00:00+00:00,37214.25,20312.0,0.0
2015-07-26 04:00:00+00:00,36916.5,18720.0,36.75
2015-07-26 05:00:00+00:00,37412.25,16835.75,976.0
2015-07-26 06:00:00+00:00,39936.0,14794.5,3751.25
2015-07-26 07:00:00+00:00,43413.75,14186.75,8534.25
2015-07-26 08:00:00+00:00,46133.25,13586.0,13513.75
2015-07-26 09:00:00+00:00,48114.25,12670.5,17590.0
2015-07-26 10:00:00+00:00,50011.0,11353.0,20360.25
2015-07-26 11:00:00+00:00,49743.5,9961.0,21773.75
2015-07-26 12:00:00+00:00,47795.0,8849.25,21655.5
2015-07-26 13:00:00+00:00,46676.75,7644.5,20515.75
2015-07-26 14:00:00+00:00,45691.0,6131.75,17983.5
2015-07-26 15:00:00+00:00,45394.5,4647.25,14020.75
2015-07-26 16:00:00+00:00,46524.5,3481.75,9469.0
2015-07-26 17:00:00+00:00,47669.25,2430.5,4973.75
2015-07-26 18:00:00+00:00,47833.75,2154.25,1851.0
2015-07-26 19:00:00+00:00,47170.5,2452.0,328.75
2015-07-26 20:00:00+00:00,47067.25,2836.5,12.75
2015-07-26 21:00:00+00:00,46612.5,3933.75,0.0
2015-07-26 22:00:00+00:00,43686.25,5299.5,0.0
2015-07-26 23:00:00+00:00,41424.25,6614.75,0.0
2015-07-27 00:00:00+00:00,39799.75,7583.25,0.0
2015-07-27 01:00:00+00:00,39144.0,7758.0,0.0
2015-07-27 02:00:00+00:00,39412.5,8090.75,0.0
2015-07-27 03:00:00+00:00,40958.25,8267.75,0.0
2015-07-27 04:00:00+00:00,45020.25,8301.75,17.25
2015-07-27 05:00:00+00:00,52913.75,8635.25,398.0
2015-07-27 06:00:00+00:00,59280.0,9283.5,1758.75
2015-07-27 07:00:00+00:00,63135.5,9707.25,4115.0
2015-07-27 08:00:00+00:00,64657.25,10121.5,6885.75
2015-07-27 09:00:00+00:00,66811.5,10780.0,9623.75
2015-07-27 10:00:00+00:00,68310.75,11310.0,11507.0
2015-07-27 11:00:00+00:00,67842.0,12009.25,12912.0
2015-07-27 12:00:00+00:00,66986.0,12870.5,13181.5
2015-07-27 13:00:00+00:00,65890.25,13647.0,13169.25
